user_id,structuring_count,amount_std_dev,round_number_ratio,flow_ratio,distinct_counterparties,wager_ratio,win_loss_ratio,unique_device_count,unique_ip_count,night_owl_ratio,velocity_24h,avg_transaction_amount,is_smurf,smurf_type
USER_03577,0,70.99983691,0,1.069998626,0,3.418989062,2.63938288,10,4,0.053333333,1.249999979,223.0556,FALSE,none
USER_00272,0,66.01548139,0,1.041235547,0,2.04459171,1.474379144,3,8,0.037974683,1.316666645,212.5634177,FALSE,none
USER_02478,0,93.85916446,0,1.07063409,0,2.482944291,1.971813696,7,4,0.065789473,1.266666646,204.95,FALSE,none
USER_00538,0,89.88343421,0,1.031277034,0,2.313512881,1.693121637,7,5,0.045454545,1.099999982,162.9422727,FALSE,none
USER_01363,0,91.68210314,0.181818182,1.010237202,0,4.856819397,2.829740826,6,6,0.083333332,1.19999998,222.3570833,FALSE,none
USER_00727,0,76.22117473,0,1.056642268,0,3.583549007,2.356183409,4,6,0.014084507,1.183333314,201.4707042,FALSE,none
USER_03491,0,75.0073771,0,1.056645543,0,2.916366174,2.092543319,5,1,0.037037037,1.349999978,181.1016049,FALSE,none
USER_04023,0,69.46657507,0,1.11412798,0,2.90438913,1.435200161,10,9,0.051282051,1.299999978,159.020641,FALSE,none
USER_03806,0,68.12939857,0,1.05993472,0,3.054847775,3.374347553,3,5,0.063291138,1.316666645,231.5121519,FALSE,none
USER_00084,0,92.22245748,0,1.080808896,0,4.089227666,1.961503601,3,4,0.070422534,1.183333314,181.5901408,FALSE,none
USER_04416,0,72.96452332,0.066666667,1.134246506,0,3.242361716,1.579442399,5,6,0.041666666,1.19999998,175.0719444,FALSE,none
USER_01759,0,63.56209777,0,1.050363829,0,2.687313612,2.513910047,4,5,0.076923076,1.299999978,220.9774359,FALSE,none
USER_01094,0,81.43391905,0,1.050037355,0,3.897076388,2.526975075,4,3,0.041666666,1.19999998,222.9515278,FALSE,none
USER_03177,0,85.88472133,0,1.086275531,0,2.99755923,1.869291453,3,6,0.039999999,1.249999979,207.2584,FALSE,none
USER_03529,0,84.08502905,0,1.014250583,0,3.139846503,1.582953092,3,7,0.04054054,1.233333313,220.1545946,FALSE,none
USER_04282,0,61.81299597,0,1.065159678,0,3.191987472,2.029473304,7,8,0.012658228,1.316666645,211.0167089,FALSE,none
USER_02065,0,61.91881389,0,1.036206315,0,3.979563591,1.800256081,6,7,0.06849315,1.216666646,186.8752055,FALSE,none
USER_00361,0,66.77204293,0,1.014376666,0,2.316723641,2.058553364,5,3,0.04054054,1.233333313,193.4713514,FALSE,none
USER_01772,0,87.77410552,0.076923077,1.03938854,0,2.895304769,1.33735808,12,7,0.05479452,1.216666646,172.7764384,FALSE,none
USER_01602,0,72.86365114,0,1.077036019,0,4.077792708,3.195378868,3,5,0.053333333,1.249999979,228.6044,FALSE,none
USER_03379,0,74.1837233,0,1.083787089,0,2.554317352,1.910920702,3,4,0.025316455,1.316666645,203.7956962,FALSE,none
USER_02696,0,81.40347991,0,1.069759221,0,3.048472936,2.103428135,4,5,0.052631578,1.266666646,191.8402632,FALSE,none
USER_03630,0,91.47501141,0,1.073824864,0,3.214295103,2.277089349,2,4,0.053333333,1.271186419,209.0056,FALSE,none
USER_01547,0,109.3405835,0,1.027632791,0,3.927628158,2.517141514,5,4,0.039473684,1.266666646,205.5832895,FALSE,none
USER_04180,0,86.5176831,0,1.033282631,0,3.632002333,2.487650931,3,2,0.049999999,1.333333311,220.898875,FALSE,none
USER_03260,0,78.08148813,0.066666667,1.039628997,0,2.132100517,1.557486746,2,2,0.069444443,1.19999998,156.1627778,FALSE,none
USER_01935,0,67.29495205,0.071428571,1.119640723,0,2.762994997,1.850630411,4,4,0.041666666,1.19999998,152.0168056,FALSE,none
USER_00831,0,101.4879248,0,1.071504326,0,3.164247598,2.034518873,5,5,0.044776119,1.116666648,159.1725373,FALSE,none
USER_03536,0,95.03952611,0,1.072993785,0,2.021435205,1.315784715,6,2,0.064102563,1.299999978,175.3274359,FALSE,none
SMURF_04926,0,0,0,20.00014231,10,0,0,97.71,99,0.221518986,2.925925872,467.7515823,TRUE,fan_in
USER_01032,0,101.0634862,0,1.077218455,0,3.492676874,1.68649275,5,4,0.013157895,1.266666646,179.5823684,FALSE,none
USER_02161,0,87.21464923,0,1.13121247,0,2.22609044,1.126711266,6,4,0.055555555,1.19999998,157.9894444,FALSE,none
USER_03709,0,81.85589358,0,1.011772508,0,4.957626706,3.700398763,12,3,0.051948051,1.283333312,261.5907792,FALSE,none
USER_03375,0,76.09063939,0,1.066092702,0,2.895277388,2.741612989,4,3,0.049999999,1.333333311,205.27225,FALSE,none
USER_04525,0,96.66325535,0.055555556,1.098459773,0,2.851622466,3.242689928,4,5,0.063291138,1.316666645,232.8902532,FALSE,none
USER_02150,0,81.22075598,0,1.090079577,0,2.531592642,1.265789806,6,4,0.057142856,1.166666647,149.9351429,FALSE,none
USER_03154,0,80.76592417,0,1.125059918,0,2.823495373,1.494248671,4,3,0.04054054,1.233333313,195.9009459,FALSE,none
USER_02644,0,54.26531595,0,1.036056906,0,4.546886484,2.363003207,4,6,0.07142857,1.166666647,192.2247143,FALSE,none
USER_02926,0,72.14916082,0,1.019376124,0,4.011597518,3.189822351,6,8,0.012987013,1.283333312,208.7374026,FALSE,none
USER_03439,0,108.9521092,0,1.027118837,0,3.329834884,1.061640923,5,3,0.03030303,1.099999982,124.1407576,FALSE,none
USER_04394,0,85.27895898,0,1.104054561,0,3.680989645,1.713234261,4,5,0.064516128,1.033333316,144.7996774,FALSE,none
USER_04373,0,70.6527052,0,1.048099253,0,3.930687405,2.205667321,3,4,0.02739726,1.216666646,161.2816438,FALSE,none
USER_04468,0,86.58621041,0,1.139523865,0,2.622009962,2.141758224,5,4,0.02739726,1.216666646,174.4347945,FALSE,none
USER_04665,0,92.2493855,0,1.069262651,0,4.384347254,2.372708335,4,4,0.042253521,1.183333314,190.3538028,FALSE,none
USER_03810,0,85.52387318,0,1.013879972,0,3.725272789,3.987422256,2,6,0.064935064,1.283333312,227.3241558,FALSE,none
USER_03833,0,80.97184768,0,1.084603925,0,4.423813429,1.479594086,4,7,0.027777777,1.19999998,143.2345833,FALSE,none
USER_04118,0,75.68638808,0,1.053825002,0,2.802846359,1.764058936,5,5,0.041666666,1.19999998,208.6152778,FALSE,none
USER_03041,0,85.86018464,0,1.091193468,0,4.608480897,2.503218951,6,3,0.014705882,1.133333314,204.2883824,FALSE,none
USER_03033,0,95.53532037,0.0625,1.0470905,0,2.864748635,2.462618691,5,4,0.051282051,1.299999978,183.9342308,FALSE,none
USER_02185,0,83.20284184,0,1.108601664,0,2.571726843,1.884257843,3,8,0.056338027,1.183333314,171.2484507,FALSE,none
USER_00269,0,89.59476653,0,1.018612523,0,3.830559695,2.818237132,4,7,0.07142857,1.166666647,216.5527143,FALSE,none
USER_00748,0,52.28319043,0,1.086778396,0,6.07265134,3.382327685,6,8,0.044117646,1.133333314,190.6342647,FALSE,none
USER_02609,0,88.64321997,0,1.058786414,0,3.300232996,1.609550552,4,3,0.099999999,1.166666647,202.304,FALSE,none
USER_00104,0,72.7248018,0,1.030360169,0,3.598821696,1.462075235,3,3,0.102941175,1.133333314,175.1358824,FALSE,none
USER_03108,0,83.66813627,0,1.115325406,0,2.442035997,1.218166905,5,3,0.084507041,1.183333314,154.4390141,FALSE,none
USER_04808,0,85.59302732,0,1.055971533,0,3.426636256,2.659408926,3,5,0.039999999,1.249999979,243.1345333,FALSE,none
USER_00867,0,64.52936417,0,1.080732789,0,4.011869501,3.551332,6,6,0.064935064,1.283333312,229.444026,FALSE,none
USER_01033,0,78.63188408,0,1.015350414,0,4.741013934,3.451691565,9,7,0.02739726,1.216666646,177.7086301,FALSE,none
USER_04404,0,84.01919055,0,1.079968769,0,2.633031223,1.460955724,5,3,0.059701492,1.116666648,175.3485075,FALSE,none
USER_04362,0,78.77036134,0,1.03460604,0,3.424977133,3.327962051,6,2,0.03076923,1.101694897,207.9386154,FALSE,none
USER_03824,0,64.54829686,0,1.099481241,0,3.332633239,1.725773352,7,7,0.094594593,1.233333313,198.3090541,FALSE,none
USER_03538,0,88.81682488,0,1.046546056,0,4.009654441,1.430438654,4,4,0.042253521,1.183333314,136.6853521,FALSE,none
USER_02244,0,67.02571168,0,1.071217709,0,2.742330709,1.744349863,4,3,0.057142856,1.166666647,168.8885714,FALSE,none
SMURF_04884,0,0,0,20.00014231,10,0,0,97.71,99,0.243749998,2.807017495,475.6093125,TRUE,fan_in
USER_01311,0,72.40513584,0,1.05013937,0,3.418558557,2.245564141,5,4,0.053333333,1.249999979,194.4672,FALSE,none
USER_04324,0,80.03648871,0,1.075718481,0,5.145704207,2.498891915,2,3,0.029850746,1.116666648,201.5965672,FALSE,none
USER_04061,0,92.98891874,0,1.027272599,0,3.772130647,1.905616487,5,3,0.028169014,1.183333314,203.0356338,FALSE,none
USER_01355,0,90.0449594,0,1.031444794,0,2.824978399,2.02332346,1,2,0.044776119,1.116666648,188.8255224,FALSE,none
USER_01208,0,97.78172805,0,1.020564999,0,2.80355671,1.950743805,4,4,0.053333333,1.249999979,196.4921333,FALSE,none
USER_01682,0,72.254505,0,1.040972507,0,3.133253845,1.982204001,5,7,0.064102563,1.299999978,187.815,FALSE,none
USER_04524,0,79.09288732,0,1.056688859,0,3.439530962,1.684532105,5,4,0.070422534,1.20338981,233.6911268,FALSE,none
USER_01294,0,91.64481005,0,1.068087512,0,4.328426097,1.979573488,6,8,0.069444443,1.19999998,208.2894444,FALSE,none
USER_01231,0,68.33634471,0,1.059276476,0,3.559792285,2.542182922,7,9,0.039473684,1.266666646,213.4556579,FALSE,none
USER_02372,0,57.48865023,0.090909091,1.048172303,0,4.734981659,3.101183596,4,5,0.027027027,1.233333313,191.2718919,FALSE,none
USER_02715,0,81.69509495,0,1.047562363,0,3.842833076,2.699767021,3,9,0.025641025,1.299999978,213.9091026,FALSE,none
USER_04068,0,68.14849329,0,1.095990633,0,2.552690784,2.383367232,6,7,0.108108107,1.233333313,208.2828378,FALSE,none
USER_02506,0,67.94968322,0,1.053580113,0,3.024981309,1.41382198,3,8,0.057971014,1.149999981,163.3908696,FALSE,none
USER_01815,0,73.44024508,0,1.082020911,0,3.197963203,1.408889806,2,5,0.052631578,1.266666646,180.4002632,FALSE,none
USER_04213,0,74.7254148,0,1.061431908,0,2.319268295,1.161965595,3,2,0.028571428,1.166666647,146.9912857,FALSE,none
USER_04203,0,96.50730092,0,1.080148984,0,1.902426818,1.555296376,5,7,0.063291138,1.316666645,176.5956962,FALSE,none
USER_03800,0,82.55221076,0,1.106895618,0,2.15378991,1.592264743,6,4,0.026666666,1.271186419,191.9002667,FALSE,none
USER_01369,0,84.51204391,0,1.111228036,0,2.550050491,1.975697219,4,4,0.052631578,1.266666646,170.0030263,FALSE,none
USER_02868,0,74.49757974,0,1.06458191,0,3.408785742,1.877885328,6,9,0.029411764,1.133333314,215.5894118,FALSE,none
USER_02459,0,74.65795023,0,1.024216447,0,2.614122337,1.556401185,7,6,0.02739726,1.216666646,193.5589041,FALSE,none
USER_02192,0,81.03914426,0.066666667,1.030860211,0,3.375577777,1.733215535,6,7,0.042857142,1.166666647,205.7545714,FALSE,none
SMURF_04983,0,0,0,20.00014231,10,0,0,97.71,99,0.276729558,2.694915209,474.1891824,TRUE,fan_in
USER_01861,0,93.62769228,0,1.070208467,0,3.172103089,1.979708475,4,5,0.055555555,1.19999998,179.7576389,FALSE,none
USER_04107,0,58.21376365,0,1.096677607,0,3.734996753,1.276669525,9,4,0.069444443,1.19999998,135.4794444,FALSE,none
USER_04731,0,76.63320444,0,1.044531034,0,3.013337361,2.380258244,6,3,0.046153845,1.140350857,208.4286154,FALSE,none
USER_04824,0,71.44826063,0,1.05239991,0,4.870035245,2.257747744,1,5,0.041666666,1.19999998,175.4998611,FALSE,none
USER_04369,0,83.18479872,0.1,1.028799581,0,5.353170934,2.317952594,5,8,0.057971014,1.149999981,192.1323188,FALSE,none
USER_00680,0,72.82370418,0.071428571,1.109978394,0,3.373083706,2.064751654,7,4,0.02739726,1.216666646,199.9984932,FALSE,none
USER_01282,0,77.8346527,0,1.031451858,0,3.060023844,1.323180601,6,6,0.059701492,1.116666648,159.5932836,FALSE,none
USER_04050,0,67.11759544,0,1.075656058,0,3.783659284,2.273278918,4,7,0.064102563,1.299999978,210.2221795,FALSE,none
USER_00624,0,75.96284035,0,1.07276553,0,2.865020347,2.175959489,5,7,0.063291138,1.316666645,173.0767089,FALSE,none
USER_02210,0,63.34758214,0,1.0190231,0,2.928482105,1.716954765,3,3,0.037974683,1.316666645,204.1022785,FALSE,none
USER_01012,0,73.72263492,0,1.07550859,0,4.580331642,2.38981865,2,7,0.042857142,1.166666647,175.1435714,FALSE,none
USER_00627,0,88.72472292,0,1.027765363,0,3.383494368,2.049481682,6,4,0.039999999,1.249999979,215.3573333,FALSE,none
USER_01778,0,86.11641249,0,1.091087665,0,2.388439918,2.614197465,6,3,0.025974026,1.283333312,195.9025974,FALSE,none
USER_00115,0,74.48779495,0,1.033393704,0,4.670392596,2.699414809,5,4,0.06849315,1.216666646,228.8520548,FALSE,none
USER_02635,0,78.00714031,0,1.060496681,0,2.985006633,2.582686108,4,2,0.065789473,1.266666646,177.9393421,FALSE,none
USER_02488,0,79.49220573,0,1.100364401,0,3.1738284,2.383257137,3,8,0.051948051,1.283333312,192.8281818,FALSE,none
USER_04134,0,100.4203856,0,1.13097456,0,2.724269313,3.618940707,4,3,0.057142856,1.166666647,202.6167143,FALSE,none
USER_03405,0,79.88863892,0,1.05569218,0,2.396035117,1.310381756,2,8,0.053333333,1.249999979,179.7746667,FALSE,none
USER_01408,0,87.38913584,0,1.044302367,0,4.917069538,3.216557622,6,4,0.042253521,1.183333314,230.5785915,FALSE,none
USER_00133,0,71.63272129,0.090909091,1.070611034,0,4.516883257,2.271063367,5,5,0.065789473,1.266666646,211.3077632,FALSE,none
USER_01856,0,90.88555514,0,1.063909466,0,3.624558116,2.300327851,5,2,0.041666666,1.19999998,202.9201389,FALSE,none
USER_04845,0,94.92821191,0,1.052468302,0,3.649565212,2.29832699,4,4,0.075949366,1.316666645,220.1713924,FALSE,none
USER_01428,0,84.32858452,0,1.036735402,0,2.38860593,2.428299837,6,3,0.024390244,1.366666644,191.8341463,FALSE,none
USER_01731,0,68.72095117,0,1.069889016,0,3.057374871,2.93049853,6,5,0.062499999,1.333333311,226.97575,FALSE,none
USER_01863,0,76.5754659,0,1.083342685,0,3.582510965,2.108499931,7,5,0.066666666,1.293103426,207.9209333,FALSE,none
SMURF_04941,0,0,0,20.00014231,10,0,0,97,88,0.223140494,2.160714247,504.7343802,TRUE,fan_in
USER_01360,0,72.71427958,0,1.045364201,0,2.793212067,2.24307107,7,3,0.013513513,1.233333313,203.0344595,FALSE,none
USER_02864,0,61.23207515,0,1.0390472,0,2.446997384,1.210483274,7,7,0.058823529,1.133333314,180.5201471,FALSE,none
USER_00583,0,68.7507349,0,1.026154999,0,3.233053261,2.12137127,5,6,0.065789473,1.266666646,214.2376316,FALSE,none
USER_03378,0,74.62151705,0,1.029079736,0,3.231464551,1.625723363,7,4,0.070422534,1.183333314,187.3349296,FALSE,none
USER_01377,0,84.56116694,0,1.049495654,0,3.847588662,1.588101543,6,4,0.055555555,1.19999998,134.2986111,FALSE,none
USER_01509,0,88.98545149,0,1.025177731,0,2.808272257,1.949677064,5,5,0.053333333,1.249999979,184.2504,FALSE,none
USER_00580,0,70.419966,0,1.058938329,0,3.354251983,2.648599541,5,4,0.065789473,1.266666646,217.8028947,FALSE,none
USER_03306,0,89.29648315,0,1.065985809,0,2.905635396,2.021834772,6,6,0.038961038,1.283333312,189.1828571,FALSE,none
USER_02106,0,83.58102111,0,1.106193628,0,4.261195474,2.076822218,5,3,0.04109589,1.216666646,182.6205479,FALSE,none
USER_02810,0,68.41527345,0,1.059573309,0,4.297814939,2.405377094,4,5,0.055555555,1.19999998,202.74125,FALSE,none
USER_01037,0,81.72922777,0,1.109580234,0,3.620620507,2.331948913,6,6,0.108108107,1.233333313,171.6112162,FALSE,none
USER_03714,0,67.91127082,0,1.00955307,0,2.602878095,3.005109253,8,4,0.098765431,1.349999978,259.8555556,FALSE,none
USER_00358,0,83.02888372,0,1.096205378,0,2.487336121,1.59969438,6,10,0.098591548,1.183333314,141.2470423,FALSE,none
USER_01324,0,91.93692766,0,1.063329675,0,1.963911935,1.09434086,6,4,0.069444443,1.19999998,168.6869444,FALSE,none
USER_01197,0,63.82173301,0,1.062602956,0,2.178322266,2.257109525,9,5,0.093023255,1.457627094,211.9856977,FALSE,none
USER_03097,0,90.11193877,0,1.033309432,0,3.197041677,1.646143847,5,5,0.027027027,1.233333313,200.4191892,FALSE,none
USER_02760,0,86.14284627,0.066666667,1.077968666,0,3.449506394,3.841000345,5,7,0.051948051,1.283333312,207.6311688,FALSE,none
USER_04471,0,73.12931972,0,1.02744743,0,4.062042434,1.65177947,7,6,0.098591548,1.183333314,210.6757746,FALSE,none
USER_01748,0,75.57757081,0,1.057489449,0,2.622947157,2.088878223,7,1,0.026315789,1.266666646,181.2147368,FALSE,none
USER_01398,0,87.69059301,0.066666667,1.071342809,0,3.362171463,1.693407017,7,6,0.02739726,1.216666646,172.9889041,FALSE,none
USER_01189,0,50.33150797,0,1.054699022,0,2.635878696,1.331003367,4,4,0.064102563,1.299999978,215.2305128,FALSE,none
USER_02942,0,84.58752987,0,1.034561048,0,3.472715866,2.974049599,5,4,0.051282051,1.299999978,232.8782051,FALSE,none
USER_01867,0,82.31428391,0,1.034739207,0,3.517219592,1.480069655,2,3,0.027777777,1.19999998,162.1056944,FALSE,none
USER_01927,0,83.63649131,0,1.052150293,0,4.679804417,2.340663201,8,4,0.063291138,1.316666645,227.5117722,FALSE,none
SMURF_04875,0,0,0,20.00014231,10,0,0,97.71,99,0.255952379,2.847457579,481.4210714,TRUE,fan_in
USER_02919,0,81.31517751,0,1.057234338,0,4.387529565,2.348821633,5,6,0.08695652,1.169491506,180.8350725,FALSE,none
USER_00234,0,83.76780208,0,1.048736417,0,2.279166533,1.44772909,4,5,0.026315789,1.266666646,151.5768421,FALSE,none
USER_01694,0,67.36584707,0,1.110506168,0,3.720734265,1.644927796,6,6,0.067567567,1.233333313,168.6762162,FALSE,none
USER_00451,0,75.24564351,0,1.046831264,0,3.651374105,4.457725691,2,5,0.055555555,1.19999998,239.99125,FALSE,none
USER_03823,0,66.48662198,0,1.140111976,0,3.164327188,2.232815086,7,7,0.098591548,1.20338981,178.2553521,FALSE,none
USER_02050,0,72.03119993,0,1.046927691,0,2.461785261,1.149513699,2,5,0.038961038,1.283333312,159.3161039,FALSE,none
USER_02721,0,58.59607494,0,1.033122433,0,5.051969803,2.273407197,5,5,0.063291138,1.316666645,209.1962025,FALSE,none
USER_01479,0,84.73923869,0,1.139557922,0,3.924063802,2.69330775,4,4,0.075757575,1.099999982,154.125,FALSE,none
USER_02315,0,78.63340253,0,1.092954247,0,3.25833491,1.822416189,4,7,0.092307691,1.083333315,183.4912308,FALSE,none
USER_01241,0,84.66397374,0,1.03685375,0,2.759484443,2.992480305,6,4,0.049999999,1.333333311,237.744625,FALSE,none
USER_04535,0,88.53248439,0,1.102833343,0,3.666209722,1.619776091,3,4,0.04054054,1.233333313,186.055,FALSE,none
USER_04451,0,87.12355757,0,1.018329507,0,3.463943621,4.065394003,4,4,0.025974026,1.283333312,234.8567532,FALSE,none
USER_03496,0,80.81131212,0,1.025881454,0,2.853331464,2.525433834,3,6,0.025316455,1.338983028,244.3877215,FALSE,none
USER_04372,0,86.12109983,0,1.082866631,0,3.167472596,2.298401338,4,5,0.014084507,1.183333314,158.2984507,FALSE,none
USER_04305,0,84.02188586,0,1.056273948,0,2.692800116,2.054544022,3,4,0.0375,1.333333311,187.224,FALSE,none
USER_04012,0,92.01611557,0.090909091,1.017749287,0,4.905171979,3.780647912,7,3,0.014705882,1.133333314,227.4614706,FALSE,none
USER_00703,0,81.49507919,0,1.025890623,0,2.506647805,2.471130481,5,5,0.04109589,1.216666646,208.2041096,FALSE,none
USER_02858,0,84.02854086,0,1.118423753,0,2.916822823,1.165482978,4,3,0.07142857,1.166666647,169.5855714,FALSE,none
USER_04098,0,87.32775747,0,1.067443547,0,2.273573532,1.94175421,3,7,0.048192771,1.38333331,184.4251807,FALSE,none
USER_00256,0,71.11221099,0,1.191141282,0,3.58678483,1.779089634,7,4,0.014285714,1.166666647,144.5542857,FALSE,none
USER_03706,0,75.2420937,0,1.024096411,0,3.057335141,3.580034228,6,4,0.076923076,1.299999978,240.584359,FALSE,none
USER_01458,0,68.1491593,0,1.078093783,0,2.987372137,2.295588429,6,7,0.066666666,1.249999979,165.0366667,FALSE,none
USER_00334,0,84.54630049,0,1.05966507,0,3.514235967,1.991965486,3,6,0.027777777,1.19999998,184.8618056,FALSE,none
USER_02240,0,80.35637675,0.058823529,1.086331621,0,2.956145643,1.616313274,8,3,0.038961038,1.283333312,216.1174026,FALSE,none
USER_02614,0,70.27618496,0,1.06947988,0,2.924660132,1.695154142,7,6,0.028985507,1.149999981,153.1742029,FALSE,none
USER_04669,0,85.70573883,0,1.101842308,0,3.606435956,1.38843798,3,6,0.041666666,1.19999998,193.7268056,FALSE,none
USER_01118,0,72.48462927,0,1.05934343,0,3.155393006,2.014313467,5,5,0.012820513,1.299999978,214.4814103,FALSE,none
USER_04289,0,77.31891215,0,1.043962324,0,3.417809075,1.68300504,6,7,0,1.099999982,171.2369697,FALSE,none
USER_03168,0,79.68909851,0,1.059835132,0,2.697700811,2.45931231,5,5,0.049382715,1.349999978,243.0587654,FALSE,none
USER_01320,0,81.42086648,0,1.030818508,0,3.6728914,3.386108144,5,4,0.052631578,1.266666646,246.9368421,FALSE,none
USER_00527,0,78.85823735,0,1.027726832,0,3.132305966,1.620652407,6,7,0.028169014,1.183333314,158.6764789,FALSE,none
USER_00381,0,86.34928097,0,1.063307851,0,3.264960173,2.053768624,6,6,0.098591548,1.20338981,179.6167606,FALSE,none
USER_04485,0,94.6071663,0,1.144347266,0,2.366770277,1.790786099,8,8,0.038961038,1.327586184,163.4738961,FALSE,none
USER_00666,0,68.25849762,0,1.039710816,0,3.702513839,2.369114135,7,4,0.04054054,1.233333313,211.9047297,FALSE,none
USER_03920,0,63.13076005,0,1.098313658,0,2.759805667,1.515767366,3,4,0.084507041,1.183333314,203.083662,FALSE,none
USER_00906,0,70.60823874,0,1.098310973,0,3.102037113,2.681306632,4,6,0.051948051,1.305084724,191.7044156,FALSE,none
USER_01257,0,89.10303406,0,1.062255239,0,2.692968784,2.349821048,5,5,0.026666666,1.249999979,199.6161333,FALSE,none
USER_02382,0,99.98356449,0,1.06354189,0,2.121797044,1.167676614,4,4,0,1.249999979,142.2548,FALSE,none
USER_02601,0,73.51596171,0,1.067023859,0,3.577030021,2.310902481,4,4,0.06849315,1.216666646,194.2167123,FALSE,none
USER_01289,0,78.83867126,0,1.055605523,0,4.204071329,1.831569244,7,4,0.079999999,1.249999979,185.5825333,FALSE,none
USER_04019,0,83.47050687,0,1.050491086,0,2.550698618,2.703181859,2,4,0.056338027,1.183333314,183.6301408,FALSE,none
USER_00232,0,84.13715615,0,1.040397212,0,3.186705563,2.092498193,4,5,0.012820513,1.299999978,195.04,FALSE,none
